type,time,raw
4,720,16
4,790,15
,,0
3,570,2
0,1440,10
3,843,16
1,460,16
,,10
,,2
0,1035,4
1,1067,14
,,0
0,1440,2
4,720,16
0,1410,16
3,960,5
3,955,5
,,10
0,870,16
0,380,5
0,1440,10
3,510,12
4,1320,8
3,945,16
0,930,4
4,840,6
3,930,13
0,990,16
4,780,1
,,10
4,990,16
6,893,8
0,1064,10
,,10
1,385,6
1,990,8
4,960,16
,,10
5,738,10
,,10
4,1080,5
0,1075,10
,,10
3,915,16
3,937,8
2,720,10
3,935,16
4,965,16
0,650,2
4,1020,5
0,300,1
0,802,2
,,
4,930,16
0,828,10
4,1170,0
3,840,2
0,695,16
1,975,10
,,1
0,1440,2
,,10
4,880,4
4,1055,10
,,2
4,1080,2
4,870,1
4,870,10
6,990,5
,,0
1,720,1
,,10
1,990,5
0,1440,5
1,485,16
3,791,16
3,602,2
,,10
3,575,10
5,725,5
2,1105,0
4,600,2
0,960,5
4,810,16
0,645,16
0,1080,10
4,1317,5
,,0
0,1012,16
4,1050,16
,,2
0,1440,2
4,705,5
,,3
4,1260,2
,,10
0,767,4
0,750,10
0,615,4
4,750,16
4,960,2
,,10
1,730,16
3,870,9
4,380,7
4,870,4
0,575,1
0,1440,15
0,1440,15
0,980,16
4,1090,16
0,540,5
0,1185,2
4,720,16
0,965,2
3,978,9
,,10
3,825,10
0,822,2
4,1080,2
4,1215,2
3,950,5
,,10
0,800,10
0,695,16
1,690,1
,,5
4,1080,6
,,5
4,515,16
0,1440,10
1,960,5
4,600,4
1,615,16
0,930,12
3,900,10
3,872,1
0,1440,2
,,16
4,615,10
1,460,8
,,10
,,0
4,810,16
2,889,1
,,2
0,1020,2
4,1320,3
3,635,4
4,645,10
3,995,11
0,1090,6
3,400,16
0,475,16
,,10
4,1140,16
,,
,,2
4,740,16
0,1071,10
0,927,8
3,900,3
0,662,16
4,870,16
,,
0,955,16
0,840,16
,,5
3,964,16
,,5
0,1290,10
,,10
,,5
5,677,10
4,900,0
0,1440,10
3,945,6
0,1060,5
4,1138,16
0,969,2
0,612,8
,,0
0,870,10
0,754,10
,,16
0,765,16
1,600,16
4,1050,4
0,1440,10
,,2
3,1010,5
3,660,1
,,10
4,1050,6
0,487,8
4,1140,2
3,825,5
0,1440,3
4,1080,16
4,810,8
0,260,1
0,967,16
,,10
0,545,2
,,10
,,5
0,960,2
0,285,7
0,740,16
2,630,16
,,16
1,855,1
0,755,10
,,0
4,1027,16
5,465,10
3,880,10
4,770,16
0,1027,2
1,720,2
,,
1,607,16
4,960,8
0,746,10
,,2
0,837,4
0,630,2
,,10
4,810,2
5,440,8
4,1200,10
,,16
0,1200,10
4,1050,16
1,530,11
4,720,5
4,495,5
0,464,2
4,1110,5
0,735,8
3,945,2
,,5
0,880,2
3,1120,5
4,1140,16
0,475,2
4,920,16
4,1110,16
0,915,2
4,1080,10
,,1
4,875,2
4,749,10
,,16
4,722,10
,,5
,,1
4,780,4
4,630,10
0,730,11
3,525,1
0,810,10
0,310,1
,,
,,10
0,943,16
0,665,10
3,885,16
0,790,5
0,725,16
2,1185,16
0,950,1
1,570,2
0,775,4
4,1080,8
3,870,5
1,845,16
4,990,10
4,1065,6
0,1088,4
4,1080,5
0,1177,10
0,795,2
0,500,16
1,540,10
4,600,16
6,600,16
6,840,5
4,860,15
4,1440,16
,,16
0,955,5
0,655,5
4,820,2
4,850,10
5,577,5
,,10
0,780,8
1,325,10
,,1
0,1440,6
4,480,5
0,600,5
0,500,8
0,510,16
,,16
4,1290,5
4,955,16
4,1140,16
1,595,5
,,0
,,10
0,955,8
4,1020,5
0,695,4
4,1020,5
0,1020,16
1,550,10
4,1014,2
4,990,2
0,810,5
4,1065,16
,,16
4,780,16
0,905,2
5,820,15
4,1085,5
4,960,10
0,850,2
0,1440,16
0,717,2
3,922,10
0,1085,8
0,850,16
4,1170,16
,,16
4,1260,8
1,735,16
4,645,8
4,970,2
3,785,4
,,16
4,1020,16
1,635,5
0,585,5
,,11
,,
0,940,11
0,1322,5
4,870,16
4,750,2
0,969,16
0,855,1
4,980,0
1,720,10
0,1440,10
4,1050,11
0,435,16
0,1440,10
,,1
4,1020,2
0,1110,7
6,1070,5
3,1023,10
0,835,6
0,825,5
1,595,4
6,880,1
0,1055,4
4,1260,5
0,1050,16
1,930,10
,,0
0,1359,0
0,1440,2
4,990,5
4,840,16
,,5
6,465,16
,,16
5,900,2
4,1140,4
0,770,12
4,900,4
4,900,7
0,1085,14
3,921,5
,,1
0,1005,10
0,805,8
,,10
0,765,16
3,640,9
4,840,16
0,890,1
0,505,10
0,818,1
3,675,2
3,582,2
1,622,10
,,4
0,810,4
5,435,11
4,1080,16
0,395,2
0,1081,10
,,
,,4
3,435,8
,,10
,,1
,,16
0,420,16
0,945,16
4,870,2
0,1440,16
0,964,5
,,16
,,16
0,380,1
,,4
4,720,2
3,790,10
4,1080,4
,,6
1,690,2
4,750,16
1,980,4
3,900,3
0,850,2
,,10
4,840,5
4,1140,8
,,10
0,418,7
0,1440,10
4,900,4
0,840,10
5,1100,0
0,605,8
4,544,9
,,6
,,2
3,690,2
4,810,10
,,16
0,667,10
4,1257,4
0,630,16
0,257,1
1,582,8
0,890,4
,,0
0,572,10
3,810,6
4,1330,4
0,925,10
4,780,12
5,510,5
2,360,5
4,780,16
3,840,10
4,945,9
1,830,9
0,903,1
3,782,8
4,795,16
,,5
3,723,16
,,5
0,652,10
3,830,4
,,3
,,10
2,540,16
3,580,2
4,1440,6
,,0
,,4
,,0
0,370,9
0,825,6
,,16
4,1290,5
0,784,16
3,867,11
,,
3,825,16
,,1
4,1011,11
,,5
4,1020,5
,,5
0,690,16
,,16
4,810,16
0,924,16
0,450,16
4,1157,2
3,510,10
3,891,8
4,840,16
3,315,8
,,10
,,0
1,690,4
3,780,5
,,5
4,780,6
1,1015,16
0,1100,10
,,10
3,510,5
0,575,8
0,710,16
0,978,10
1,695,6
4,990,16
0,769,5
4,1035,8
4,479,5
0,360,16
4,1230,2
6,870,6
,,10
4,570,4
4,780,4
3,660,16
,,16
4,840,16
1,660,10
4,480,10
0,240,8
4,635,5
0,497,1
0,475,4
4,1080,4
,,16
4,780,16
4,1080,15
0,480,1
,,10
4,840,2
4,641,10
3,960,5
0,1440,16
3,725,16
0,1440,5
,,2
4,960,5
4,990,4
,,16
,,0
,,15
4,405,2
4,1110,1
3,655,4
0,705,2
4,870,16
0,650,16
0,950,3
4,1080,10
4,990,6
,,1
3,960,5
,,16
4,1017,7
0,990,10
,,15
3,807,2
0,1000,1
4,855,6
3,990,16
3,975,10
4,1320,2
0,1440,16
3,540,4
1,1050,5
0,555,16
1,665,2
,,10
0,710,5
3,680,4
4,960,2
0,955,1
0,440,16
0,830,10
3,570,1
4,720,16
4,735,16
0,825,5
,,6
0,1440,8
5,450,2
0,805,2
,,16
3,510,2
5,650,8
1,762,16
4,455,4
4,1200,10
0,1440,6
0,817,7
0,689,2
4,600,5
,,5
4,1110,2
4,720,5
0,556,2
0,520,16
4,1020,0
0,540,15
4,1070,16
4,780,11
1,715,6
0,420,4
,,5
0,1110,16
4,605,16
,,10
0,990,16
,,4
0,605,16
3,930,4
,,15
4,1045,4
3,600,16
,,
3,655,4
4,1225,7
0,1440,1
,,2
2,655,16
0,1440,2
3,910,16
3,710,16
4,780,2
4,555,2
,,16
0,215,16
,,4
,,10
0,500,16
0,965,16
,,0
0,782,2
,,
4,960,16
,,16
3,920,16
0,780,5
0,780,2
3,1036,5
,,10
0,1102,10
3,1005,16
3,600,2
0,782,4
0,1050,16
0,1440,16
2,465,16
3,870,4
3,1005,16
0,678,16
,,5
0,900,10
3,730,5
0,590,4
3,892,2
,,1
0,665,5
0,900,5
3,675,10
,,10
4,840,4
3,525,9
0,1440,8
4,1230,16
1,565,12
0,660,16
,,10
,,10
,,2
0,665,16
0,1440,8
5,820,16
4,885,10
4,1050,2
4,975,2
3,872,5
0,860,16
4,1090,5
2,780,8
0,885,2
0,1440,16
6,855,16
4,1020,4
4,540,5
,,10
0,855,4
0,570,1
0,1440,2
0,773,10
,,14
0,680,4
3,568,10
4,960,7
3,880,5
0,880,14
,,1
0,904,2
1,720,16
0,1065,4
,,7
0,702,16
2,635,5
,,10
5,682,7
0,531,10
3,560,5
,,16
4,1020,5
,,1
4,1160,12
0,1080,16
0,1080,10
,,16
,,2
3,900,13
2,905,10
,,1
1,636,16
0,840,5
0,700,4
,,5
0,310,15
0,945,4
4,930,10
2,630,16
4,780,16
4,1140,16
3,900,10
3,480,2
4,795,10
0,725,7
3,690,7
0,1050,7
4,1020,10
0,895,3
,,1
4,1080,16
6,1030,16
,,11
6,890,16
0,930,2
4,1200,16
0,855,10
2,700,16
0,1440,1
0,895,8
4,780,16
4,540,1
,,1
3,900,4
3,450,16
,,1
4,900,3
5,790,5
0,750,2
3,945,4
4,320,6
,,5
3,757,5
4,1170,16
3,962,16
4,960,4
0,785,10
0,1440,4
,,5
,,4
5,615,10
4,420,1
0,797,5
0,725,13
0,790,2
,,1
4,750,16
,,16
6,1005,2
0,1440,2
3,442,16
0,590,1
4,840,2
,,2
,,5
0,570,12
0,776,5
0,780,10
0,1440,10
3,690,16
,,
,,2
3,941,10
,,4
1,850,4
0,580,16
4,1020,8
0,1025,16
6,450,16
0,850,16
0,747,3
0,870,2
,,
0,875,8
,,6
,,7
0,916,8
3,900,6
,,1
1,795,16
3,1005,10
,,
0,750,5
,,5
0,500,16
3,930,16
4,840,2
3,650,6
0,600,12
0,791,4
4,420,5
1,1030,16
0,1020,5
4,900,16
,,2
,,16
,,5
4,840,16
3,810,16
0,907,10
0,1000,8
0,1440,10
,,10
,,10
0,872,1
4,895,16
4,995,14
1,965,0
4,640,2
0,840,8
4,977,5
0,1095,5
4,720,10
,,6
1,697,16
1,470,2
0,1440,16
,,5
3,720,1
4,855,2
0,1070,5
,,5
4,1110,16
,,16
,,8
0,900,5
,,
2,1143,10
3,1020,16
0,1440,16
3,945,10
4,1045,2
0,620,1
,,0
0,810,16
4,900,10
1,760,2
4,1380,16
3,165,10
4,810,4
1,682,16
0,832,16
0,945,0
,,
,,0
3,870,2
0,1440,2
4,1095,8
0,1300,16
4,1420,2
3,870,16
0,1090,2
,,1
0,730,6
0,982,16
4,1200,6
4,930,16
2,502,16
3,825,10
,,
3,810,16
0,1140,7
3,530,16
,,
,,2
4,960,10
5,822,5
0,815,2
,,7
4,780,16
0,835,10
0,510,16
0,950,16
,,10
0,750,16
,,16
0,1215,1
0,677,13
0,795,10
,,0
,,0
0,970,16
2,660,6
4,850,13
4,870,4
0,315,1
0,595,16
0,500,2
0,1060,5
0,920,14
3,822,2
3,920,16
5,325,16
4,790,16
0,675,16
0,725,16
0,971,10
3,877,16
1,645,2
0,535,4
5,1235,15
,,
3,900,5
4,786,10
6,1075,5
4,875,16
4,675,2
,,16
3,930,16
4,1140,6
3,453,8
0,845,16
4,780,8
0,537,16
,,0
4,510,8
,,5
,,
3,870,10
,,16
0,750,10
0,801,16
0,395,11
0,440,16
0,975,13
4,780,4
,,14
1,804,16
,,16
,,10
4,1050,5
4,1185,11
0,810,15
0,960,16
0,1050,4
0,1025,5
3,625,16
0,1080,2
,,10
4,790,4
,,10
,,8
0,1125,16
0,650,16
0,835,16
0,1440,5
,,8
,,
4,650,2
4,973,5
,,16
4,1230,14
0,631,16
4,1080,16
0,825,2
1,1050,16
4,1080,15
3,810,16
,,16
4,751,10
0,726,8
0,860,16
,,1
0,605,16
,,0
0,855,10
5,485,13
,,5
,,5
5,1041,16
3,1100,15
,,2
,,5
4,815,5
,,8
0,975,2
4,1159,10
,,5
4,1200,10
4,600,1
,,2
0,575,10
4,1440,16
4,1324,1
0,1090,16
5,960,16
2,1050,5
0,1440,10
0,784,16
,,1
2,1005,1
0,897,16
,,5
,,15
0,390,16
4,1035,16
3,980,8
,,0
0,790,2
,,4
0,1440,10
4,1149,5
,,6
4,1080,10
4,1020,16
0,750,5
0,1000,8
3,990,2
4,780,10
4,1080,10
0,420,12
0,865,16
,,
0,980,4
0,840,5
,,2
4,960,4
1,715,4
,,5
,,0
,,16
,,16
2,1020,16
0,1060,16
,,1
0,1440,16
3,922,16
0,922,2
4,1012,1
,,10
4,1050,16
,,5
0,1055,2
,,4
0,515,2
0,840,10
0,610,3
,,5
0,584,2
0,760,10
0,1440,1
3,620,5
3,1040,1
0,817,11
1,650,12
0,1085,2
0,1440,2
,,
0,1080,6
0,1057,8
,,5
,,10
0,710,2
,,2
0,1324,5
,,5
3,880,16
0,805,5
0,690,2
0,800,4
1,1051,16
,,1
3,840,2
0,890,4
0,382,16
3,900,2
4,785,16
,,5
,,10
3,990,10
,,2
4,690,16
3,1231,5
0,780,8
0,968,10
0,1010,16
,,14
4,930,16
0,842,15
0,1440,10
4,1290,5
3,1095,16
,,1
0,905,16
0,800,4
3,755,2
,,2
0,1175,16
,,10
0,708,8
,,0
4,1110,2
0,609,10
2,855,8
4,995,10
,,0
4,900,16
,,5
,,0
4,630,5
0,465,16
,,0
,,
0,815,8
3,952,5
,,10
4,1092,1
0,1440,10
0,645,2
4,705,16
4,1110,3
4,1110,16
4,450,12
3,510,1
,,0
0,1440,8
,,
,,10
3,765,10
1,1090,4
3,971,16
0,1140,16
0,690,2
3,900,10
,,
0,1000,11
0,857,6
,,2
0,1020,2
,,10
4,1315,16
,,16
,,2
0,694,4
1,930,10
,,16
4,960,16
0,1203,10
,,10
1,1050,10
3,650,16
,,
0,875,2
0,820,16
,,1
5,857,8
3,675,9
0,1125,15
,,5
,,10
4,1140,1
0,780,5
,,5
2,1110,5
3,570,16
0,1440,8
0,835,2
,,16
0,1440,5
0,820,16
1,275,6
4,1140,10
,,0
4,710,6
,,0
,,2
4,1042,10
4,567,16
0,1110,3
0,672,9
,,0
0,860,16
1,770,5
,,
0,1075,5
3,480,16
0,905,6
0,834,4
3,1050,4
3,740,5
,,
0,655,4
,,16
3,760,5
,,10
0,1440,2
1,730,16
,,3
0,825,16
0,460,16
0,1440,2
,,8
,,2
0,1055,10
0,540,16
2,730,14
4,566,2
3,510,15
,,15
4,1080,16
0,947,16
,,0
4,1110,4
0,1130,1
0,1155,2
3,480,5
5,1170,1
,,2
3,935,4
0,1092,16
,,0
0,900,10
4,750,16
,,8
0,725,0
,,1
,,10
1,860,10
0,705,5
5,780,16
4,600,16
0,869,5
1,340,2
,,
,,1
3,975,10
3,800,5
4,900,1
3,793,10
4,810,4
4,1215,5
0,955,2
0,608,5
3,824,16
,,16
,,2
0,855,8
0,1020,1
0,1086,5
0,1155,16
0,1440,2
0,1440,16
4,1050,5
4,665,11
0,575,14
0,631,10
4,1000,11
3,900,2
0,869,6
,,8
,,12
4,1155,6
0,660,2
1,960,10
4,900,4
0,600,2
,,16
0,785,16
0,360,16
,,16
,,10
3,542,2
4,768,10
1,685,16
0,600,8
,,8
,,15
0,991,2
0,1440,5
0,600,2
,,4
,,2
4,960,16
0,1045,6
1,747,10
,,2
4,1200,8
0,570,16
4,1075,4
4,1080,10
0,815,1
0,1440,11
,,10
0,900,8
3,1100,5
0,822,16
0,1108,0
0,971,2
4,900,16
,,5
1,816,4
4,1074,4
4,1190,16
0,855,8
,,10
,,12
0,1440,16
0,774,8
4,660,16
0,1020,10
0,822,16
,,1
0,1057,8
4,840,2
0,600,15
,,16
,,
3,960,16
,,1
0,872,5
3,780,11
1,980,10
3,930,5
0,987,16
0,768,16
,,16
0,1440,16
1,625,8
,,0
,,0
,,10
0,1140,16
0,1075,16
0,1440,16
0,950,16
4,870,10
0,630,16
4,1140,2
4,1080,2
0,1440,10
1,1060,11
0,956,11
,,6
0,1406,5
,,5
0,1440,16
0,850,1
,,10
0,490,9
,,7
,,4
0,1440,2
3,785,13
3,910,2
4,1020,16
0,1440,1
4,1020,16
,,15
0,1440,1
4,825,16
,,0
3,800,8
4,750,16
0,901,6
3,900,10
4,510,5
3,860,15
4,775,4
0,600,5
5,630,16
,,10
5,890,16
0,440,1
0,1440,5
5,410,16
4,1170,5
,,
,,6
4,450,16
,,1
,,16
,,8
4,480,6
6,1050,10
0,875,4
,,5
4,987,2
,,4
,,12
1,460,6
,,16
0,725,10
4,930,5
0,1440,16
,,5
4,930,4
0,770,4
4,1110,16
4,975,16
0,875,10
,,0
3,845,4
0,1440,2
,,0
5,435,2
,,2
1,907,10
3,844,0
3,1105,16
4,660,16
4,615,16
,,10
,,10
4,695,16
6,945,2
,,5
5,805,6
,,16
4,645,8
6,450,16
0,600,16
4,990,16
,,
1,582,1
0,1440,16
,,16
3,930,13
3,830,16
0,515,10
0,598,2
4,1140,12
0,850,5
0,960,16
0,995,16
3,930,16
4,840,16
,,8
,,15
0,795,4
,,2
5,660,16
0,885,1
,,14
,,5
3,600,6
4,720,16
,,16
,,
,,10
,,
0,675,16
3,870,16
,,6
,,10
0,795,8
0,880,16
,,
3,1037,2
,,0
6,1023,16
,,10
4,1200,16
,,10
0,780,8
,,9
0,888,4
1,925,5
0,625,4
4,1200,1
4,540,16
0,920,16
4,847,5
0,320,16
,,0
,,
0,705,2
0,870,10
,,2
3,810,10
0,1019,8
4,1170,5
,,5
0,590,16
3,605,2
5,1020,8
5,1000,16
0,780,2
0,1440,9
1,805,2
0,1130,16
0,750,10
6,510,8
0,1440,16
0,877,5
,,2
4,743,2
0,790,14
0,715,2
,,6
0,920,1
0,840,16
3,510,1
4,330,16
0,666,16
3,510,5
1,515,16
,,16
,,10
3,881,10
0,1440,5
0,600,16
,,14
0,900,4
4,660,2
4,990,10
,,8
4,870,5
,,1
,,10
3,1003,2
0,1030,10
,,4
,,
,,16
1,660,16
,,16
0,720,2
3,720,10
4,1020,10
4,735,6
4,960,1
0,1440,16
0,1125,16
,,10
0,990,16
,,8
3,1040,15
6,1080,16
,,16
1,880,5
5,1440,5
3,875,5
0,1020,10
0,1000,1
3,1370,4
,,8
4,570,2
,,1
1,640,10
0,695,10
,,15
3,915,1
4,835,5
4,1149,10
4,1140,5
0,480,6
4,840,16
4,780,16
0,725,8
4,780,9
3,840,2
,,4
,,16
0,540,16
6,990,16
,,1
4,750,6
0,765,16
0,765,6
0,500,14
0,1440,16
,,10
3,855,10
2,820,16
4,660,16
,,10
,,1
0,750,6
0,715,10
3,600,10
0,1065,2
3,725,16
0,1080,5
4,830,15
0,741,16
0,445,1
,,10
4,1170,6
6,635,3
,,14
0,1004,8
,,10
0,660,2
0,945,10
,,16
0,1110,16
4,720,2
,,
0,700,16
3,1245,10
,,2
,,4
0,660,8
,,10
,,5
4,840,4
3,810,4
0,780,5
,,2
4,240,4
,,16
,,0
4,600,10
0,1440,5
,,
3,840,4
,,
4,1050,2
,,6
0,990,10
4,816,1
3,800,4
6,1140,10
,,0
4,1140,6
1,1065,10
0,682,10
4,1110,2
,,5
,,2
3,480,8
3,930,16
4,1080,10
0,1016,4
,,6
3,930,6
0,788,6
0,595,5
0,894,5
,,0
6,675,2
1,935,2
2,720,4
,,0
3,870,16
4,570,16
,,16
0,1305,8
0,570,5
0,690,10
,,0
,,0
,,5
3,712,8
,,16
0,870,12
0,903,4
4,1135,5
0,1440,10
,,16
3,940,5
,,2
4,795,16
0,970,10
,,8
3,925,5
0,1035,10
0,541,16
,,16
4,1151,16
3,595,16
,,5
4,841,2
,,10
3,765,2
4,690,5
4,1080,16
0,905,10
,,16
,,10
4,1080,10
0,745,10
4,1080,16
,,16
4,900,6
0,705,14
,,5
0,698,16
4,540,16
0,585,2
,,10
0,1025,10
,,0
,,16
0,1440,10
3,1120,16
,,1
,,10
4,1095,16
,,5
,,5
4,660,13
0,865,0
4,1140,2
,,10
0,355,1
3,965,10
0,932,2
0,660,6
3,885,6
0,1145,2
4,975,5
4,820,4
3,800,4
4,900,2
0,705,5
0,1440,16
0,1440,2
4,910,16
,,10
0,1130,6
4,1050,4
,,16
0,900,6
3,1010,10
0,1440,7
3,860,5
0,710,11
,,16
4,982,16
0,790,7
3,545,10
,,10
3,1117,5
0,640,2
,,10
0,906,5
0,795,1
3,763,4
0,951,2
4,420,16
,,6
0,775,2
,,10
4,1290,8
0,965,16
0,1005,2
,,16
,,2
,,16
1,667,16
0,446,5
1,925,10
4,910,15
0,825,10
,,10
0,761,8
,,6
0,1015,10
,,3
6,540,2
4,630,10
3,900,5
,,5
,,10
4,656,16
0,805,0
4,1320,6
,,14
0,745,2
,,
,,10
,,2
,,2
6,1040,16
0,620,2
0,1140,16
0,1090,0
4,540,2
3,860,8
5,831,1
4,912,10
,,
3,895,16
,,1
,,16
3,950,16
4,1135,5
,,0
4,840,2
4,1290,5
,,
0,825,2
,,2
4,630,8
4,1125,8
3,870,4
5,815,16
0,684,5
0,930,10
3,500,10
0,1060,10
0,1440,16
3,910,8
,,4
,,2
,,1
0,860,4
0,1440,8
0,920,16
4,1075,2
,,1
,,16
,,5
4,960,5
0,900,6
0,1020,5
0,1004,1
0,656,16
1,901,16
0,1005,2
4,1335,2
2,729,5
,,5
3,737,1
0,471,5
,,13
,,1
4,765,6
0,913,5
0,1440,2
,,10
0,1440,6
,,9
,,16
3,975,10
,,
0,1343,16
0,1063,8
,,5
4,1200,6
0,1050,5
3,735,16
,,
3,820,10
0,908,16
1,937,4
0,1440,9
0,200,16
0,815,16
0,775,8
3,840,10
0,1005,10
,,
,,
0,930,5
,,11
4,1115,16
0,1310,6
0,1440,5
4,1062,5
4,1200,13
,,12
3,751,10
3,1120,10
0,1440,2
0,990,9
0,510,3
4,1200,16
,,
4,1135,9
0,1440,16
4,600,5
,,
,,10
3,993,16
0,830,10
3,840,10
,,0
3,820,3
1,880,7
4,660,5
3,1050,11
,,2
0,785,5
,,6
,,5
0,770,16
3,900,16
,,1
,,
,,6
0,680,16
4,864,1
0,876,2
5,370,16
4,627,8
5,514,5
4,1080,2
4,1110,10
4,840,10
4,940,4
5,370,8
,,8
4,710,5
1,825,11
3,1063,2
4,1020,4
0,655,16
4,720,2
,,0
,,
0,910,4
0,980,16
0,1440,10
0,909,14
3,750,1
,,4
2,1125,3
0,1260,16
0,510,16
4,960,8
0,835,16
1,600,8
,,
4,705,16
,,6
,,
0,896,11
,,4
3,885,2
4,870,4
4,524,10
0,495,2
4,1010,16
6,1035,16
,,10
0,810,10
,,3
,,0
,,1
0,1440,10
3,825,16
0,1440,2
,,16
0,1050,10
4,780,4
0,1110,4
,,5
3,825,10
,,0
,,16
4,1170,8
0,660,2
4,960,5
,,2
,,16
,,
0,653,4
3,985,10
,,1
,,16
4,710,9
0,1110,2
6,890,5
0,1440,2
0,1130,4
0,840,10
,,10
0,795,16
0,790,16
0,875,4
,,0
1,620,4
,,
4,1290,16
0,515,10
,,1
,,10
3,1050,7
0,1115,4
,,10
,,10
3,840,2
,,16
0,1440,10
0,1215,5
,,16
0,1440,0
1,679,16
,,4
4,808,2
,,6
0,1380,0
0,1440,5
4,975,5
0,1440,16
,,16
4,895,5
,,6
4,1080,16
4,920,7
,,1
,,10
0,415,8
0,1050,0
4,1115,2
,,
1,803,3
,,2
,,4
0,1157,10
,,10
,,16
0,1440,2
4,780,1
,,16
0,1035,16
0,840,5
,,16
0,500,1
0,970,10
,,
4,1140,2
3,875,2
,,4
0,980,2
0,740,16
,,1
,,
,,10
,,2
4,1055,6
4,1110,7
,,2
,,8
4,1020,2
0,950,5
0,1020,5
,,0
,,9
,,1
3,1140,5
,,2
4,668,16
4,862,5
1,615,2
,,2
3,585,4
4,780,16
,,10
1,720,2
4,1110,7
1,900,9
0,670,2
0,1440,5
,,10
,,
0,1085,16
0,1080,16
,,1
,,16
1,711,10
,,10
1,1329,2
,,10
2,935,8
0,900,2
0,750,16
6,810,2
4,1110,5
,,0
3,1130,3
0,930,10
4,540,10
0,915,10
0,810,5
,,10
,,4
4,1040,1
,,4
0,840,7
0,1440,1
3,825,16
0,1041,5
1,1050,5
,,1
3,945,8
0,905,16
,,1
0,1440,11
4,1110,8
,,16
0,979,5
0,818,2
4,780,14
,,10
,,10
,,0
4,730,16
,,10
3,1140,6
1,780,5
3,925,16
0,1030,4
,,5
0,982,8
,,2
,,
3,660,10
0,538,8
,,
,,
0,940,16
4,1110,2
,,16
0,1110,10
,,6
0,701,16
0,712,2
0,1440,2
0,1440,2
0,487,5
0,530,16
,,
,,16
,,
,,0
4,835,2
0,1095,16
4,1100,10
0,1200,8
0,740,6
4,1140,1
,,
0,1005,16
4,1080,16
,,16
0,1440,4
,,16
0,1440,10
,,5
,,10
0,720,16
0,937,16
,,5
0,965,2
0,1440,5
,,2
4,1080,16
0,669,1
,,
1,945,5
0,840,6
,,0
0,875,16
0,1440,16
0,1131,10
,,10
,,0
0,1440,16
3,830,1
,,2
4,1140,10
4,870,5
,,16
3,920,10
,,5
,,16
0,830,10
0,285,16
0,1440,2
,,
0,720,16
,,
,,10
,,6
3,640,8
4,1145,10
0,1090,16
,,5
0,870,8
4,840,2
,,
,,2
4,540,5
0,906,5
3,840,2
4,1110,5
4,884,15
,,
0,915,16
,,8
4,1028,16
,,16
,,0
2,915,15
,,0
5,870,10
1,492,9
,,10
,,16
,,1
,,16
3,675,8
4,1005,10
0,570,5
4,690,16
,,16
4,1140,4
0,994,2
,,
0,1125,7
1,1170,2
4,1320,5
4,540,14
0,1230,5
,,10
0,945,2
0,1200,10
,,
3,915,5
0,760,8
,,16
0,750,15
,,0
,,5
3,960,16
0,708,16
0,805,10
0,645,8
0,870,1
0,345,4
,,
,,0
0,1440,5
0,810,10
0,910,16
6,1020,5
3,825,2
0,1265,2
4,1095,1
1,642,10
4,930,2
,,10
,,6
1,894,16
,,16
4,1160,16
4,1170,5
,,10
,,9
0,1440,16
0,697,16
0,630,4
4,655,1
0,1010,16
0,1440,10
3,895,16
,,16
,,10
4,1190,5
0,670,16
4,990,4
3,945,16
3,689,16
,,5
3,790,5
1,375,8
,,2
,,1
4,840,10
0,852,4
6,1125,8
0,630,16
,,16
,,16
4,1140,16
,,2
4,811,7
,,2
,,10
4,1080,2
0,1180,16
0,840,6
,,10
0,1215,16
4,660,8
3,1080,16
3,1142,1
3,840,16
,,16
,,6
,,16
4,1110,2
3,885,5
4,1160,16
4,1080,4
,,12
,,14
5,844,2
,,16
0,1440,2
0,902,16
,,16
,,5
,,4
0,840,16
0,695,1
4,1080,16
3,830,7
,,14
4,1110,16
3,870,4
5,640,16
,,8
,,
0,1440,4
,,5
3,880,16
6,810,2
1,990,1
0,935,10
0,1020,2
1,805,8
,,4
,,10
4,645,16
,,10
,,
,,5
0,1440,5
3,1120,10
,,2
4,1140,8
4,960,0
3,684,3
0,1440,16
4,1165,0
,,16
0,1065,1
4,960,4
,,0
0,1427,14
,,2
,,5
4,870,10
,,5
4,510,16
,,2
,,2
,,0
0,840,0
0,960,10
,,7
,,15
0,1030,5
,,16
,,16
4,862,10
,,
0,840,16
0,770,2
,,16
4,960,16
4,720,16
4,1140,4
0,795,16
0,630,6
0,650,10
,,5
0,1107,5
0,480,16
,,10
0,420,11
0,1440,10
,,
,,1
0,475,8
,,10
,,6
,,16
4,720,16
0,1440,16
3,935,10
,,1
0,990,5
,,16
,,0
0,494,16
,,10
1,798,11
0,935,0
,,6
,,10
0,985,2
0,820,10
4,1170,8
0,985,5
0,930,1
,,
0,850,2
,,16
,,
0,501,1
,,10
0,960,16
0,848,5
,,5
3,670,10
0,640,5
,,0
,,0
3,697,8
4,1020,6
,,2
0,1440,16
,,7
1,660,16
6,575,10
0,639,8
0,1005,8
,,
0,600,16
,,1
,,8
0,945,16
4,930,5
3,570,13
0,625,10
0,1203,2
4,930,16
4,1155,5
0,1025,10
,,5
3,875,7
,,2
,,10
0,840,2
,,10
0,670,10
3,930,10
,,10
,,0
4,780,16
0,780,2
,,4
,,
,,0
,,
4,690,8
0,1080,10
,,16
,,0
2,830,16
4,910,5
,,
4,1120,5
